 
Número de fotones = 100000.000000
Tamaño del paquete = 0.00500 [cm] 
***Parámetros del tejido*** 
Coef. de Absorcion: 35.000000
Coef. de Esparcimiento: 450.000000
Coef. de Anisotropia: 0.800000
Indice de Refracción: 1.330000
La última fila esta desbordada. Ignorarla
r [cm] 	 Fsph [1/cm2] 	 Fcyl [1/cm2] 	 Fpla [1/cm2]
8.21839 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.22339 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.22839 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.23338 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.23838 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.24338 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.24838 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.25337 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.25837 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.26337 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.26837 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.27336 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.27836 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.28336 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.28836 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.29335 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.29835 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.30335 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.30835 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.31334 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.31834 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.32334 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.32834 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.33333 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.33833 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.34333 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.34833 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.35332 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.35832 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.36332 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.36832 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.37331 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.37831 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.38331 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.38831 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.39330 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.39830 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.40330 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.40830 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.41329 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.41829 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.42329 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.42829 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.43328 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.43828 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.44328 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.44828 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.45327 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.45827 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.46327 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.46827 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.47326 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.47826 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.48326 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.48826 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.49325 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.49825 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.50325 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.50825 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.51324 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.51824 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.52324 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.52824 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.53323 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.53823 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.54323 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.54823 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.55322 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.55822 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.56322 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.56822 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.57321 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.57821 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.58321 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.58821 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.59320 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.59820 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.60320 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.60820 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.61319 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.61819 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.62319 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.62819 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.63318 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.63818 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.64318 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.64818 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.65317 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.65817 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.66317 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.66817 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.67316 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.67816 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.68316 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.68816 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.69315 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.69815 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.70315 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.70815 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.71314 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.71814 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.72314 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.72814 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.73313 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.73813 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.74313 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.74813 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.75312 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.75812 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.76312 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.76812 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.77311 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.77811 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.78311 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.78811 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.79310 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.79810 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.80310 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.80810 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.81309 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.81809 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.82309 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.82809 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.83308 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.83808 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.84308 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.84808 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.85307 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.85807 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.86307 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.86807 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.87306 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.87806 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.88306 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.88806 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.89305 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.89805 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.90305 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.90805 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.91304 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.91804 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.92304 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.92804 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.93303 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.93803 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.94303 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.94803 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.95302 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.95802 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.96302 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.96802 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.97301 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.97801 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.98301 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.98801 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.99300 	 0.000e+00 	 0.000e+00 	 0.000e+00 
8.99800 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.00300 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.00800 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.01299 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.01799 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.02299 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.02799 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.03298 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.03798 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.04298 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.04798 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.05297 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.05797 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.06297 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.06797 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.07296 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.07796 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.08296 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.08796 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.09295 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.09795 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.10295 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.10795 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.11294 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.11794 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.12294 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.12794 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.13293 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.13793 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.14293 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.14793 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.15292 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.15792 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.16292 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.16792 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.17291 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.17791 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.18291 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.18791 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.19290 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.19790 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.20290 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.20790 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.21289 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.21789 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.22289 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.22789 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.23288 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.23788 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.24288 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.24788 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.25287 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.25787 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.26287 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.26787 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.27286 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.27786 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.28286 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.28786 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.29285 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.29785 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.30285 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.30785 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.31284 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.31784 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.32284 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.32784 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.33283 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.33783 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.34283 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.34783 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.35282 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.35782 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.36282 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.36782 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.37281 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.37781 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.38281 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.38781 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.39280 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.39780 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.40280 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.40780 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.41279 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.41779 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.42279 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.42779 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.43278 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.43778 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.44278 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.44778 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.45277 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.45777 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.46277 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.46777 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.47276 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.47776 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.48276 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.48776 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.49275 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.49775 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.50275 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.50775 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.51274 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.51774 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.52274 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.52774 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.53273 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.53773 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.54273 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.54773 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.55272 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.55772 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.56272 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.56772 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.57271 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.57771 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.58271 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.58771 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.59270 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.59770 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.60270 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.60770 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.61269 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.61769 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.62269 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.62769 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.63268 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.63768 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.64268 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.64768 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.65267 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.65767 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.66267 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.66767 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.67266 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.67766 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.68266 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.68766 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.69265 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.69765 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.70265 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.70765 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.71264 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.71764 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.72264 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.72764 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.73263 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.73763 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.74263 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.74763 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.75262 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.75762 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.76262 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.76762 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.77261 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.77761 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.78261 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.78761 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.79260 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.79760 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.80260 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.80760 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.81259 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.81759 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.82259 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.82759 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.83258 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.83758 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.84258 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.84758 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.85257 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.85757 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.86257 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.86757 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.87256 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.87756 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.88256 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.88756 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.89255 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.89755 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.90255 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.90755 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.91254 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.91754 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.92254 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.92754 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.93253 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.93753 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.94253 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.94753 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.95252 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.95752 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.96252 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.96752 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.97251 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.97751 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.98251 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.98751 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.99250 	 0.000e+00 	 0.000e+00 	 0.000e+00 
9.99750 	 0.000e+00 	 0.000e+00 	 0.000e+00 
10.00250 	 3.276e-08 	 1.707e-02 	 2.251e+00 
